episode,global_step,episodes_completed,reward,loss,epsilon,steps,slices,current_max_slices,attempts,rejected_slices,covered,hard_total,crop_new_detection_gain,crop_new_detection_utility,crop_tp_gain,crop_fp_gain,crop_outcome_reward,val_recall,val_slices,val_score,val_mAP50,val_small_recall,val_fp_per_image,val_crops,val_benchmark_score
163,2220,163,-1.584318,0.271628,0.8594,8,1,1,2,1,2,6,5,2.071849,1,5,-4.664076,,,,,,,,
164,2223,164,15.274951,0.275995,0.85921,15,1,1,3,2,1,24,10,5.280961,7,6,14.64048,,,,,,,,
165,2230,165,0.488803,0.31888,0.858767,5,1,1,1,0,3,6,4,1.80843,0,4,-5.095785,,,,,,,,
166,2242,166,-11.300319,0.319576,0.858007,28,0,1,4,4,0,0,7,3.399362,0,8,-10.300319,,,,,,,,
167,2260,167,-7.129965,0.334131,0.856867,19,1,1,4,3,0,2,1,0.34007,0,1,-4.929965,,,,,,,,
168,2281,168,22.236077,0.310936,0.855537,8,1,1,2,1,1,24,16,8.508445,10,9,20.754222,,,,,,,,
169,2320,169,-4.577149,0.303479,0.853067,17,1,1,3,2,0,1,2,1.145702,0,2,-3.627149,,,,,,,,
170,2336,170,14.878499,0.306152,0.852053,1,1,1,1,0,5,6,12,5.775779,5,7,7.387889,,,,,,,,
171,2338,171,-1.42664,0.338125,0.851927,6,1,1,1,0,0,0,1,0.401133,0,1,-1.299433,,,,,,,,
172,2351,172,135.765991,0.267534,0.851103,8,1,1,2,1,21,53,38,19.681982,37,9,107.340991,,,,,,,,
173,2361,173,0.221155,0.270583,0.85047,5,1,1,1,0,0,19,1,0.34231,1,2,0.171155,,,,,,,,
174,2393,174,-2.358612,0.249051,0.848443,2,1,1,1,0,0,0,2,1.182775,0,2,-2.408612,,,,,,,,
175,2394,175,-5.342312,0.294093,0.84838,28,0,1,4,4,0,6,13,7.115376,5,13,-3.342312,,,,,,,,
176,2410,176,104.136749,0.304564,0.847367,1,1,1,1,0,13,82,45,24.942526,32,15,85.971263,,,,,,,,
177,2417,177,-8.708388,0.299464,0.846923,28,0,1,4,4,0,0,2,0.783224,0,2,-6.208388,,,,,,,,
178,2424,178,-11.051836,0.307863,0.84648,28,0,1,4,4,0,1,4,1.696329,0,5,-9.051836,,,,,,,,
179,2426,179,10.611127,0.225954,0.846353,1,1,1,1,0,3,26,6,3.246483,3,3,6.123241,,,,,,,,
180,2430,180,-9.086099,0.302484,0.8461,25,0,1,4,4,0,0,1,0.527802,0,2,-6.336099,,,,,,,,
181,2431,181,8.539279,0.354512,0.846037,5,1,1,1,0,4,108,11,5.702675,5,11,1.351337,,,,,,,,
182,2435,182,-8.251479,0.285768,0.845783,23,0,1,4,4,0,4,2,1.297042,0,3,-6.251479,,,,,,,,
183,2460,183,131.844528,0.244235,0.8442,15,1,1,3,2,24,62,38,20.239056,36,11,100.419528,,,,,,,,
184,2470,184,10.703118,0.302561,0.843567,15,1,1,3,2,5,20,9,3.995015,5,9,3.497508,,,,,,,,
185,2482,185,38.537348,0.246142,0.842807,9,1,1,2,1,8,21,13,7.726746,10,3,28.163373,,,,,,,,
186,2506,186,22.033025,0.25122,0.841287,5,1,1,1,0,8,30,3,1.21605,3,0,9.608025,,,,,,,,
187,2509,187,-9.602461,0.275888,0.841097,20,0,1,4,4,0,1,3,1.595078,0,4,-7.602461,,,,,,,,
188,2511,188,-2.564576,0.241565,0.84097,5,1,1,1,0,0,2,2,0.9404,0,2,-2.5298,,,,,,,,
189,2514,189,-2.56731,0.288575,0.84078,2,1,1,1,0,0,0,2,0.76538,0,2,-2.61731,,,,,,,,
190,2522,190,7.447121,0.283748,0.840273,1,1,1,1,0,2,21,6,3.241865,4,6,4.620932,,,,,,,,
191,2546,191,-1.05222,0.294774,0.838753,2,1,1,1,0,1,20,2,1.062887,0,2,-2.468556,,,,,,,,
192,2549,192,-7.8,0.289595,0.838563,22,0,1,4,4,0,5,0,0.0,0,0,-4.8,,,,,,,,
193,2551,193,-9.830196,0.27044,0.838437,28,0,1,4,4,0,8,2,1.139607,0,4,-7.830196,,,,,,,,
194,2553,194,7.844634,0.267761,0.83831,10,1,1,2,1,1,5,6,2.884374,3,3,5.942187,,,,,,,,
195,2558,195,7.875141,0.219218,0.837993,8,1,1,2,1,8,20,6,3.069612,2,6,-2.665194,,,,,,,,
196,2565,196,4.321021,0.28575,0.83755,1,1,1,1,0,1,9,5,2.168975,2,3,2.584488,,,,,,,,
197,2571,197,1.183784,0.269058,0.83717,28,0,1,4,4,0,4,4,1.767569,2,2,2.683784,,,,,,,,
198,2631,198,9.902233,0.224136,0.83337,5,1,1,1,0,1,19,4,2.167961,3,1,8.58398,,,,,,,,
199,2637,199,25.653943,0.236377,0.83299,8,1,1,2,1,4,12,12,5.505068,11,11,19.252534,,,,,,,,
200,2639,200,-3.05939,0.237124,0.832863,8,1,1,2,1,0,20,1,0.68122,0,1,-2.35939,,,,,,,,
201,2653,201,28.451094,0.199828,0.831977,1,1,1,1,0,13,31,8,4.552188,5,5,9.776094,,,,,,,,
202,2655,202,-0.804304,0.270633,0.83185,1,1,1,1,0,4,5,10,4.240765,3,12,-6.879617,,,,,,,,
203,2660,203,-2.380302,0.270479,0.831533,25,1,1,4,3,0,18,7,3.039397,2,5,-1.180302,,,,,,,,
204,2666,204,-2.439022,0.216385,0.831153,9,1,1,2,1,5,9,5,2.367756,0,8,-10.816122,,,,,,,,
205,2669,205,-6.231885,0.191626,0.830963,1,1,1,1,0,0,0,5,2.43623,0,5,-6.281885,,,,,,,,
206,2687,206,48.520787,0.247685,0.829823,2,1,1,1,0,13,53,14,7.260264,11,4,30.630132,,,,,,,,
207,2700,207,-4.603328,0.285619,0.829,15,1,1,3,2,0,3,2,1.093343,0,2,-3.653328,,,,,,,,
208,2724,208,-3.925065,0.298376,0.82748,4,1,1,1,0,0,2,3,1.456671,0,3,-3.771664,,,,,,,,
209,2742,209,11.277121,0.260684,0.82634,17,1,1,3,2,1,5,4,2.347327,4,0,10.773663,,,,,,,,
210,2745,210,-3.371096,0.271622,0.82615,12,1,1,2,1,0,6,1,0.34784,0,1,-2.52608,,,,,,,,
211,2760,211,8.869167,0.253054,0.8252,21,1,1,4,3,3,4,7,3.902858,6,8,5.551429,,,,,,,,
212,2764,212,1.859232,0.179604,0.824947,4,1,1,1,0,0,11,1,0.618465,1,1,1.809232,,,,,,,,
213,2784,213,-8.010079,0.26623,0.82368,28,0,1,4,4,0,6,3,1.779843,0,3,-6.010079,,,,,,,,
